iteration_num,timestamp,step_1_generation_step_name,step_1_generation_duration_seconds,step_1_generation_num_samples,step_1_generation_strategy,step_2_prediction_step_name,step_2_prediction_duration_seconds,step_2_prediction_num_samples,step_2_prediction_best_predicted,step_2_prediction_worst_predicted,step_2_prediction_mean_predicted,step_2_prediction_std_predicted,step_2_prediction_metadata_inference_time_per_graph,step_3_selection_step_name,step_3_selection_num_graphs_selected,step_3_selection_good_graphs_set_size,step_3_selection_good_graphs_description_node_type_counts_Validator,step_3_selection_good_graphs_description_node_type_counts_True_pass,step_3_selection_good_graphs_description_node_type_counts_False_pass,step_3_selection_good_graphs_description_node_type_counts_Split,step_3_selection_good_graphs_description_node_type_counts_Decompose_2,step_3_selection_good_graphs_description_node_type_counts_Decompose_3,step_3_selection_good_graphs_description_node_type_counts_Decompose_4,step_3_selection_good_graphs_description_node_type_counts_Combine_all,step_3_selection_good_graphs_description_node_type_counts_Combine_any,step_3_selection_good_graphs_description_node_type_counts_Solver,step_3_selection_good_graphs_description_node_type_counts_Python_solver,step_3_selection_good_graphs_description_node_type_counts_Explain,step_3_selection_good_graphs_description_node_type_counts_Extract_topic,step_3_selection_good_graphs_description_node_type_counts_START,step_3_selection_good_graphs_description_node_type_counts_END,step_4_evaluation_step_name,step_4_evaluation_duration_seconds,step_4_evaluation_num_samples,step_4_evaluation_best_evaluated,step_4_evaluation_worst_evaluated,step_4_evaluation_mean_evaluated,step_4_evaluation_std_evaluated,step_4_evaluation_rmse_gnn_vs_llm,step_4_evaluation_metadata_evaluation_time_per_graph,step_4_evaluation_metadata_evaluation_method,step_5_training_update_step_name,step_5_training_update_num_training_samples_added,step_5_training_update_total_training_dataset_size,step_6_retraining_step_name,step_6_retraining_training_samples,step_6_retraining_final_loss
54,2025-11-27 19:49:04.656565,generation,12.1934,6625,random,prediction,9.1485,6625,0.573259711265564,0.30385732650756836,0.41948750876930524,0.035712366275334556,0.0014,selection,10,1000,673,673,673,247,155,351,195,948,673,2636,1958,1686,1272,1000,1000,evaluation,0.0,10,0.5298724502437577,0.3058289763280988,0.4138026374447931,0.07434334250516027,0.5020102347505364,0.0,synthetic_heuristic,training_data_update,10,550,retraining,550,0.007844982189549642
55,2025-11-27 19:49:57.351992,generation,10.7278,6590,random,prediction,9.1814,6590,0.5754699110984802,0.3041602373123169,0.42139365504381326,0.035342574762704505,0.0014,selection,10,1000,676,676,676,242,151,358,191,942,676,2638,1950,1699,1270,1000,1000,evaluation,0.001,10,0.5607046296319469,0.3081551200709185,0.45768356423179224,0.07787091090898642,0.4577874407797941,0.0001,synthetic_heuristic,training_data_update,10,560,retraining,560,0.007769515684672764
56,2025-11-27 19:50:50.707316,generation,11.1722,6666,random,prediction,9.0577,6666,0.5759237408638,0.30430200695991516,0.42145799053902744,0.03511946366037702,0.0014,selection,10,1000,668,668,668,238,149,364,190,941,668,2638,1938,1704,1270,1000,1000,evaluation,0.0,10,0.570945317602988,0.31014086400178964,0.4719675658250023,0.0759539007587157,0.441841001283535,0.0,synthetic_heuristic,training_data_update,10,570,retraining,570,0.007706254794213332
57,2025-11-27 19:51:44.783711,generation,10.6445,6620,random,prediction,9.1246,6620,0.5743566155433655,0.30786415934562683,0.4235323737485171,0.037541758902172685,0.0014,selection,10,1000,666,666,666,231,146,373,189,939,666,2645,1931,1706,1266,1000,1000,evaluation,0.001,10,0.5500526438132742,0.14478949751244663,0.43002478726044496,0.11757781930995133,0.48980429973064704,0.0001,synthetic_heuristic,training_data_update,10,580,retraining,580,0.007827407574473784
58,2025-11-27 19:52:41.180874,generation,12.1655,6670,random,prediction,9.1664,6670,0.5740566849708557,0.30722010135650635,0.4228568515141328,0.03591205569825608,0.0014,selection,10,1000,666,666,666,228,144,380,187,939,666,2658,1922,1713,1268,1000,1000,evaluation,0.001,10,0.4573528164377385,0.1933780540460544,0.38601545428992134,0.0785685517705147,0.5241710940684137,0.0001,synthetic_heuristic,training_data_update,10,590,retraining,590,0.007763421254516658
59,2025-11-27 19:53:35.611990,generation,10.472,6598,random,prediction,9.0627,6598,0.5694679021835327,0.3081892132759094,0.4224756427219905,0.03652730081972798,0.0014,selection,10,1000,667,667,667,224,143,384,182,933,667,2657,1907,1721,1267,1000,1000,evaluation,0.001,10,0.615389894904488,0.32433268170478957,0.4652539614966953,0.08916158672192534,0.4463733204697134,0.0001,synthetic_heuristic,training_data_update,10,600,retraining,600,0.007740844264626503
60,2025-11-27 19:54:33.398488,generation,12.6512,6732,random,prediction,9.2063,6732,0.572152316570282,0.3105277121067047,0.42229209833657255,0.03597437284117238,0.0014,selection,10,1000,664,664,664,222,143,389,181,935,664,2658,1911,1726,1265,1000,1000,evaluation,0.0,10,0.5782651788687777,0.1622187740406869,0.3709491683096034,0.10418332941689853,0.5398101397785643,0.0,synthetic_heuristic,training_data_update,10,610,retraining,610,0.007856060079008829
61,2025-11-27 19:55:32.448527,generation,12.6163,6602,random,prediction,9.0278,6602,0.566537618637085,0.30519482493400574,0.42237992572065775,0.03475463591957596,0.0014,selection,10,1000,664,664,664,217,136,396,181,930,664,2659,1910,1735,1263,1000,1000,evaluation,0.0,10,0.5262342767473542,0.2836187440014845,0.3953745391385915,0.0818333535070075,0.5106907641712257,0.0,synthetic_heuristic,training_data_update,10,620,retraining,620,0.007832045246276164
62,2025-11-27 19:56:31.232581,generation,11.9454,6696,random,prediction,9.1984,6696,0.5791811943054199,0.31897714734077454,0.42183238569660425,0.03633969114266648,0.0014,selection,10,1000,663,663,663,214,136,398,179,927,663,2669,1893,1740,1260,1000,1000,evaluation,0.0,10,0.5775097518212691,0.2118797261920602,0.40462559874828796,0.11876765033278402,0.5074215767162669,0.0,synthetic_heuristic,training_data_update,10,630,retraining,630,0.007944807398413856
63,2025-11-27 19:57:32.874777,generation,13.2786,6645,random,prediction,9.1664,6645,0.5743619799613953,0.30890583992004395,0.42244131902360305,0.03688235813417334,0.0014,selection,10,1000,665,665,665,210,133,404,174,921,665,2672,1878,1748,1260,1000,1000,evaluation,0.001,10,0.5225363540392236,0.26731339097243284,0.40491364870565294,0.08942321414899025,0.49954912565527476,0.0001,synthetic_heuristic,training_data_update,10,640,retraining,640,0.00797045195940882
64,2025-11-27 19:58:33.031895,generation,13.0561,6670,random,prediction,9.0079,6670,0.5810590386390686,0.3156658113002777,0.423853865998617,0.03716648881635543,0.0014,selection,10,1000,662,662,662,207,128,413,173,921,662,2681,1873,1752,1261,1000,1000,evaluation,0.0,10,0.5233241068744905,0.28030063871676203,0.40030756488966696,0.07112608500950293,0.5000127518660387,0.0,synthetic_heuristic,training_data_update,10,650,retraining,650,0.007913203689341362
65,2025-11-27 19:59:29.813040,generation,9.8407,6699,random,prediction,9.0827,6699,0.5775474905967712,0.29733818769454956,0.42224157121683664,0.0369072923673674,0.0014,selection,10,1000,657,657,657,204,124,420,166,914,657,2663,1861,1763,1263,1000,1000,evaluation,0.0,10,0.5308360473983513,0.3498365588842943,0.44755667899314977,0.05463457647931555,0.44967184918372893,0.0,synthetic_heuristic,training_data_update,10,660,retraining,660,0.0078367447029009
66,2025-11-27 20:00:29.732793,generation,12.2822,6604,random,prediction,9.1914,6604,0.5722349286079407,0.29433566331863403,0.4238184908848326,0.03690408250445595,0.0014,selection,10,1000,652,652,652,199,118,429,166,912,652,2664,1859,1768,1260,1000,1000,evaluation,0.0,10,0.5423912841521839,0.2787909211851204,0.4104916056466476,0.08765145620370604,0.49011780535535354,0.0,synthetic_heuristic,training_data_update,10,670,retraining,670,0.0077371991169986444
67,2025-11-27 20:01:29.613650,generation,11.7236,6535,random,prediction,9.0557,6535,0.5783159136772156,0.29812943935394287,0.42231760380280864,0.03640663433941501,0.0014,selection,10,1000,652,652,652,195,115,437,163,910,652,2659,1865,1776,1261,1000,1000,evaluation,0.001,10,0.5757072726754162,0.2708923054122154,0.4273719102528988,0.12759676206841383,0.4814732553993701,0.0001,synthetic_heuristic,training_data_update,10,680,retraining,680,0.007978990345316775
68,2025-11-27 20:02:30.468901,generation,12.4966,6554,random,prediction,8.8732,6554,0.5732473731040955,0.2768418490886688,0.42242484337169656,0.03572515251075627,0.0014,selection,10,1000,645,645,645,191,112,443,162,908,645,2660,1853,1781,1259,1000,1000,evaluation,0.001,10,0.5703982199512703,0.33263437915594884,0.47275275889818086,0.07073163040180723,0.4236315855825941,0.0001,synthetic_heuristic,training_data_update,10,690,retraining,690,0.007942402754248916
69,2025-11-27 20:03:31.925544,generation,12.4627,6685,random,prediction,9.0827,6685,0.5752314925193787,0.2937072813510895,0.42375492704119716,0.036014675327037594,0.0014,selection,10,1000,644,644,644,187,111,449,159,906,644,2669,1839,1792,1265,1000,1000,evaluation,0.0,10,0.5346043026770803,0.2811870538769026,0.4299814338689128,0.08381502946920502,0.46702603614391447,0.0,synthetic_heuristic,training_data_update,10,700,retraining,700,0.007914060803928546
70,2025-11-27 20:04:33.492891,generation,11.6608,6648,random,prediction,9.0019,6648,0.569449782371521,0.2901400625705719,0.42166207216581425,0.03589581156297251,0.0014,selection,10,1000,639,639,639,182,107,457,158,904,639,2675,1827,1800,1267,1000,1000,evaluation,0.0,10,0.48821170105034056,0.15275854314371723,0.363989870197514,0.0944801823937373,0.5316047022317223,0.0,synthetic_heuristic,training_data_update,10,710,retraining,710,0.007950895161590945
71,2025-11-27 20:05:37.018999,generation,13.0422,6622,random,prediction,9.0129,6622,0.5740681886672974,0.29084426164627075,0.4216152592768881,0.03628319852599133,0.0014,selection,10,1000,639,639,639,177,106,462,156,901,639,2686,1812,1800,1253,1000,1000,evaluation,0.0,10,0.5701591979077643,0.18428388294250347,0.427016161783925,0.11966607573500325,0.47400556872905886,0.0,synthetic_heuristic,training_data_update,10,720,retraining,720,0.008004341936773724
72,2025-11-27 20:06:40.088442,generation,12.6226,6615,random,prediction,9.0338,6615,0.574596107006073,0.2970615327358246,0.42211879202117547,0.03719486196157295,0.0014,selection,10,1000,640,640,640,174,102,466,155,897,640,2694,1801,1805,1262,1000,1000,evaluation,0.0,10,0.5402185641011348,0.2698300552390878,0.4420300068020687,0.1012928473590845,0.45368441471200505,0.0,synthetic_heuristic,training_data_update,10,730,retraining,730,0.007931359220704395
73,2025-11-27 20:07:45.295069,generation,13.1718,6583,random,prediction,8.97,6583,0.5766062140464783,0.29246172308921814,0.42392401474869107,0.03632884781962838,0.0014,selection,10,1000,636,636,636,167,100,475,153,895,636,2693,1798,1819,1267,1000,1000,evaluation,0.0,10,0.5973598391387548,0.3223277460364432,0.4435048775374291,0.08541177874214909,0.4473957867237088,0.0,synthetic_heuristic,training_data_update,10,740,retraining,740,0.008007618832729152
74,2025-11-27 20:08:50.345350,generation,13.1681,6569,random,prediction,8.9809,6569,0.5693600177764893,0.2963615655899048,0.425281361242211,0.034929713123869784,0.0014,selection,10,1000,634,634,634,162,99,478,150,889,634,2685,1787,1826,1267,1000,1000,evaluation,0.001,10,0.4529744078912295,0.1199857337172451,0.36864967084235994,0.09913553738751775,0.5214701531031687,0.0001,synthetic_heuristic,training_data_update,10,750,retraining,750,0.008107764476289352
75,2025-11-27 20:09:54.526868,generation,11.9241,6607,random,prediction,9.1066,6607,0.5677125453948975,0.2895317077636719,0.4228713656357707,0.03301366018032031,0.0014,selection,10,1000,634,634,634,157,98,486,147,888,634,2691,1783,1830,1267,1000,1000,evaluation,0.0,10,0.6067458013060787,0.3192233802471499,0.4569769561610614,0.08057079910623148,0.4294365230428713,0.0,synthetic_heuristic,training_data_update,10,760,retraining,760,0.007986689486393804
76,2025-11-27 20:11:01.488292,generation,12.2363,6644,random,prediction,9.0159,6644,0.5765102505683899,0.2966567575931549,0.4226967359678276,0.0329593889706365,0.0014,selection,10,1000,631,631,631,154,94,493,143,884,631,2698,1764,1829,1259,1000,1000,evaluation,0.001,10,0.5335715817152253,0.29315854624746496,0.43191853833108207,0.08361189181656277,0.4525896973886756,0.0001,synthetic_heuristic,training_data_update,10,770,retraining,770,0.008082138355095666
77,2025-11-27 20:12:07.654679,generation,12.5275,6703,random,prediction,9.1356,6703,0.5856947302818298,0.3425234258174896,0.4246777072559982,0.031243356234870373,0.0014,selection,10,1000,629,629,629,153,91,497,140,881,629,2684,1766,1832,1252,1000,1000,evaluation,0.0,10,0.4973085388161517,0.26183266684776796,0.41890209148881263,0.06115698094072103,0.4604896350527841,0.0,synthetic_heuristic,training_data_update,10,780,retraining,780,0.008034848894637365
78,2025-11-27 20:13:13.031818,generation,10.9218,6497,random,prediction,8.8862,6497,0.5709415674209595,0.3367219865322113,0.42429757785187955,0.03131619414876474,0.0014,selection,10,1000,632,632,632,149,87,502,138,876,632,2691,1758,1845,1244,1000,1000,evaluation,0.0,10,0.5877224383692083,0.33461154490899614,0.44396000134070757,0.07182699338862777,0.43586271197605114,0.0,synthetic_heuristic,training_data_update,10,790,retraining,790,0.007959884004313734
79,2025-11-27 20:14:17.973327,generation,10.859,6641,random,prediction,9.1495,6641,0.5814324617385864,0.33936554193496704,0.42361628811342533,0.03196578528396681,0.0014,selection,10,1000,630,630,630,147,84,507,133,871,630,2695,1735,1846,1234,1000,1000,evaluation,0.001,10,0.5867362677893351,0.28343739368118925,0.3766322876416317,0.09946638011762828,0.5060001150182102,0.0001,synthetic_heuristic,training_data_update,10,800,retraining,800,0.008029755670577288
80,2025-11-27 20:15:26.209783,generation,12.6752,6519,random,prediction,8.8742,6519,0.571904718875885,0.34050336480140686,0.4220858181724338,0.03164620066030715,0.0014,selection,10,1000,628,628,628,143,84,512,127,866,628,2692,1718,1855,1230,1000,1000,evaluation,0.0,10,0.5411070940446152,0.2854912766249805,0.4053441543358044,0.10117008308865175,0.47719959334338624,0.0,synthetic_heuristic,training_data_update,10,810,retraining,810,0.008078576294406328
81,2025-11-27 20:16:32.553589,generation,11.0267,6610,random,prediction,8.9012,6610,0.5705252289772034,0.340047150850296,0.42153839014932715,0.030884570208615705,0.0013,selection,10,1000,629,629,629,136,80,520,125,861,629,2701,1706,1862,1230,1000,1000,evaluation,0.0,10,0.5232748955529867,0.19321868626313377,0.3820174682210117,0.09390620266723504,0.49765808291095914,0.0,synthetic_heuristic,training_data_update,10,820,retraining,820,0.008125153874478689
82,2025-11-27 20:17:39.816693,generation,11.6479,6600,random,prediction,8.949,6600,0.5751684904098511,0.34204739332199097,0.4223677966314735,0.030503103374658253,0.0014,selection,10,1000,626,626,626,131,78,528,122,859,626,2700,1699,1867,1220,1000,1000,evaluation,0.0,10,0.5602214028728787,0.3006864400167063,0.4392637147355522,0.08204846853996337,0.4380779983059049,0.0,synthetic_heuristic,training_data_update,10,830,retraining,830,0.008127744622663201
83,2025-11-27 20:18:47.272890,generation,10.543,6526,random,prediction,8.8513,6526,0.5757619738578796,0.33966606855392456,0.4230554420826372,0.030536356783838876,0.0014,selection,10,1000,624,624,624,125,78,537,118,858,624,2709,1685,1869,1216,1000,1000,evaluation,0.001,10,0.5292265009136001,0.2898540010730315,0.3801627192545432,0.07979161235586574,0.49462051013006925,0.0001,synthetic_heuristic,training_data_update,10,840,retraining,840,0.008120076447015716
84,2025-11-27 20:19:56.260353,generation,11.4853,6692,random,prediction,9.1116,6692,0.579995334148407,0.33750683069229126,0.4235066846725617,0.03070954285512897,0.0014,selection,10,1000,621,621,621,121,74,544,115,854,621,2702,1680,1894,1223,1000,1000,evaluation,0.0,10,0.5508341398571814,0.321082806062335,0.42616193960378324,0.0722114277619481,0.4464022400204099,0.0,synthetic_heuristic,training_data_update,10,850,retraining,850,0.008065342280794592
85,2025-11-27 20:21:05.357075,generation,11.4494,6609,random,prediction,9.0109,6609,0.5762692093849182,0.34019458293914795,0.4227129429069224,0.02967782520870448,0.0014,selection,10,1000,616,616,616,119,73,548,114,854,616,2703,1674,1910,1223,1000,1000,evaluation,0.0,10,0.5456440002007177,0.22981609971479988,0.3980277474573954,0.09184908683682957,0.47481689956385287,0.0,synthetic_heuristic,training_data_update,10,860,retraining,860,0.008016663703114487
86,2025-11-27 20:22:17.423343,generation,13.3024,6655,random,prediction,9.0897,6655,0.5712974667549133,0.337899774312973,0.42202182087479095,0.03038004438825567,0.0014,selection,10,1000,616,616,616,114,69,552,111,846,616,2702,1658,1924,1226,1000,1000,evaluation,0.001,10,0.5205159752289632,0.3025044784691332,0.4030525202932454,0.0751918344578091,0.4653685563124006,0.0001,synthetic_heuristic,training_data_update,10,870,retraining,870,0.008002599932510276
87,2025-11-27 20:23:28.735628,generation,12.4009,6556,random,prediction,8.8652,6556,0.5739786028862,0.3373289108276367,0.4223971948063977,0.031222776180489027,0.0014,selection,10,1000,623,623,623,111,66,558,106,841,623,2709,1652,1933,1216,1000,1000,evaluation,0.001,10,0.5584942454996031,0.3453707214621262,0.44637462556788227,0.0793109794052863,0.42243677133847557,0.0001,synthetic_heuristic,training_data_update,10,880,retraining,880,0.007977628944949671
88,2025-11-27 20:24:41.007420,generation,12.8945,6642,random,prediction,9.0668,6642,0.5718109011650085,0.33203810453414917,0.42245230577646053,0.030261368361054027,0.0014,selection,10,1000,622,622,622,107,61,566,104,838,622,2710,1650,1939,1209,1000,1000,evaluation,0.001,10,0.5677297456977439,0.32994504101914696,0.4642725437820802,0.07274887476818753,0.40241852987965876,0.0001,synthetic_heuristic,training_data_update,10,890,retraining,890,0.008037704241912016
89,2025-11-27 20:25:53.675661,generation,12.2652,6609,random,prediction,9.2533,6609,0.5735564827919006,0.3397321105003357,0.4230564817716322,0.029117404306083516,0.0014,selection,10,1000,622,622,622,105,58,570,101,834,622,2711,1643,1952,1216,1000,1000,evaluation,0.0,10,0.5860170177886845,0.13323364554240497,0.43127909592886227,0.12619223785711245,0.44520344217981017,0.0,synthetic_heuristic,training_data_update,10,900,retraining,900,0.008098966777324676
90,2025-11-27 20:27:07.443016,generation,13.2266,6618,random,prediction,9.0478,6618,0.5696120858192444,0.34012189507484436,0.4236340299271211,0.02962576529139494,0.0014,selection,10,1000,621,621,621,102,53,575,101,831,621,2715,1639,1958,1211,1000,1000,evaluation,0.0,10,0.5340443338736993,0.31846571996003703,0.4445066978751366,0.07311188783840025,0.4184966740966264,0.0,synthetic_heuristic,training_data_update,10,910,retraining,910,0.008062718507762138
91,2025-11-27 20:28:22.091477,generation,13.6047,6634,random,prediction,8.9929,6634,0.5580826997756958,0.33765527606010437,0.42351387811328833,0.030401422608147613,0.0014,selection,10,1000,622,622,622,96,52,582,97,827,622,2720,1628,1967,1204,1000,1000,evaluation,0.001,10,0.5679197351152165,0.2990258296958629,0.438044741343793,0.09983570081036598,0.4287637042234148,0.0001,synthetic_heuristic,training_data_update,10,920,retraining,920,0.00816981363636644
92,2025-11-27 20:29:36.931447,generation,13.2837,6565,random,prediction,8.8852,6565,0.5510051846504211,0.34306439757347107,0.4233657891615964,0.02723786001807436,0.0014,selection,10,1000,619,619,619,92,52,589,94,827,619,2725,1621,1978,1206,1000,1000,evaluation,0.0,10,0.5756101936725204,0.3260607130750464,0.4320612827923461,0.07082868008571992,0.4276487005391907,0.0,synthetic_heuristic,training_data_update,10,930,retraining,930,0.00811361883396423
93,2025-11-27 20:30:52.519298,generation,13.2735,6551,random,prediction,8.949,6551,0.5560935735702515,0.33832043409347534,0.4236815589936594,0.027701039855946883,0.0014,selection,10,1000,616,616,616,84,50,594,92,820,616,2716,1611,1974,1200,1000,1000,evaluation,0.001,10,0.5276716903709158,0.23762229147709565,0.4375693155960462,0.09063288892197355,0.42516828691223774,0.0001,synthetic_heuristic,training_data_update,10,940,retraining,940,0.008148804308965486
94,2025-11-27 20:32:08.490125,generation,13.8131,6596,random,prediction,8.9151,6596,0.5553150773048401,0.3395485579967499,0.42314018271163134,0.02739996808822193,0.0014,selection,10,1000,617,617,617,77,46,602,89,814,617,2724,1598,1984,1200,1000,1000,evaluation,0.001,10,0.5410607744896887,0.2824363569989345,0.3832829395882764,0.08000545367702386,0.4756061856069241,0.0001,synthetic_heuristic,training_data_update,10,950,retraining,950,0.008043657204038218
95,2025-11-27 20:33:24.016030,generation,12.9075,6636,random,prediction,9.0747,6636,0.5646365284919739,0.34454599022865295,0.42464799580353435,0.02898426402670226,0.0014,selection,10,1000,617,617,617,71,44,609,86,810,617,2731,1586,1993,1190,1000,1000,evaluation,0.0,10,0.5256508389534887,0.2248127672863794,0.38636591892764416,0.088449165202257,0.4725008193976468,0.0,synthetic_heuristic,training_data_update,10,960,retraining,960,0.008072949402655164
96,2025-11-27 20:34:41.805989,generation,13.7463,6518,random,prediction,8.9381,6518,0.5509955883026123,0.3429698944091797,0.4248323340692488,0.028405044327455883,0.0014,selection,10,1000,616,616,616,68,42,617,82,809,616,2740,1573,1998,1191,1000,1000,evaluation,0.001,10,0.5585617137398344,0.2852897264210423,0.43198889691233167,0.10136710504965277,0.4278008938798845,0.0001,synthetic_heuristic,training_data_update,10,970,retraining,970,0.008145524270486893
97,2025-11-27 20:35:57.503540,generation,11.8453,6613,random,prediction,9.0278,6613,0.5519944429397583,0.33449605107307434,0.4227566827484614,0.028626342266507634,0.0014,selection,10,1000,611,611,611,63,37,625,78,803,611,2729,1562,2000,1183,1000,1000,evaluation,0.001,10,0.5519700255985681,0.2955003832263621,0.4311483640424183,0.09822214685863716,0.42603124882978904,0.0001,synthetic_heuristic,training_data_update,10,980,retraining,980,0.008172426562832326
98,2025-11-27 20:37:13.653323,generation,11.7706,6662,random,prediction,9.0877,6662,0.5523632764816284,0.33633899688720703,0.42286444240881854,0.02638020698842541,0.0014,selection,10,1000,608,608,608,61,35,632,73,801,608,2732,1550,2012,1182,1000,1000,evaluation,0.0,10,0.47629247972150074,0.2890735478603653,0.3993774712649587,0.0629537380589399,0.44962705158891153,0.0,synthetic_heuristic,training_data_update,10,990,retraining,990,0.008145096347751943
99,2025-11-27 20:38:30.952104,generation,11.6249,6594,random,prediction,9.0109,6594,0.5578770637512207,0.34251463413238525,0.4234816151286097,0.028090433719139073,0.0014,selection,10,1000,606,606,606,58,31,639,70,798,606,2736,1538,2014,1176,1000,1000,evaluation,0.001,10,0.5878031894482436,0.2664457618244117,0.42921109164369164,0.11013382205937071,0.42862940134010086,0.0001,synthetic_heuristic,training_data_update,10,1000,retraining,1000,0.008084772147238255
100,2025-11-27 20:39:47.008169,generation,10.3812,6600,random,prediction,8.9869,6600,0.5508626699447632,0.3393447995185852,0.42196643620729446,0.028136539471070986,0.0014,selection,10,1000,599,599,599,57,30,649,70,806,599,2748,1548,2019,1180,1000,1000,evaluation,0.001,10,0.5941730400539964,0.316920654467746,0.4997730836797678,0.07225668453364209,0.13180095175105636,0.0001,synthetic_heuristic,training_data_update,10,1010,retraining,1010,0.008108238637963734
101,2025-11-27 20:41:07.821377,generation,14.3231,6661,random,prediction,9.1605,6661,0.5475191473960876,0.33554384112358093,0.42311615521369833,0.028342331516582442,0.0014,selection,10,1000,589,589,589,56,28,659,70,813,589,2760,1550,2021,1187,1000,1000,evaluation,0.0,10,0.6109171609808616,0.29155843568580087,0.4140594077407351,0.09883173871184651,0.21945682519868456,0.0,synthetic_heuristic,training_data_update,10,1020,retraining,1020,0.008119931408003265
102,2025-11-27 20:42:28.778138,generation,13.6645,6576,random,prediction,8.971,6576,0.557033896446228,0.3384285569190979,0.4239799394260938,0.028716746117423943,0.0014,selection,10,1000,579,579,579,55,24,669,70,818,579,2780,1540,2028,1195,1000,1000,evaluation,0.0,10,0.5235193644360661,0.2787485214181639,0.42315939984218076,0.08458056121155734,0.20494033739561224,0.0,synthetic_heuristic,training_data_update,10,1030,retraining,1030,0.008167744541848168
103,2025-11-27 20:43:50.487637,generation,14.1372,6581,random,prediction,8.962,6581,0.5561950206756592,0.3406986892223358,0.4243935430245529,0.02848855352832182,0.0014,selection,10,1000,567,567,567,54,22,679,70,825,567,2786,1544,2039,1196,1000,1000,evaluation,0.0013,10,0.5654995069569844,0.40940917483719175,0.4551036326897734,0.045862963482617605,0.16043690763687257,0.0001,synthetic_heuristic,training_data_update,10,1040,retraining,1040,0.008088470049775564
104,2025-11-27 20:45:11.535865,generation,13.1549,6571,random,prediction,9.0129,6571,0.5605150461196899,0.33209967613220215,0.4233125529229741,0.030444845835248074,0.0014,selection,10,1000,563,563,563,53,22,689,70,834,563,2792,1568,2045,1185,1000,1000,evaluation,0.001,10,0.5804357273358665,0.27660186931766334,0.45310283431580683,0.07811140873672348,0.17423317308773206,0.0001,synthetic_heuristic,training_data_update,10,1050,retraining,1050,0.00801349245810083
105,2025-11-27 20:46:33.782082,generation,13.3236,6582,random,prediction,8.9371,6582,0.5586488246917725,0.34124740958213806,0.42296855038004205,0.028013281945977894,0.0014,selection,10,1000,556,556,556,52,20,699,70,841,556,2798,1582,2047,1190,1000,1000,evaluation,0.0,10,0.5563075850724739,0.2923357630380665,0.3701676849868636,0.0795078847780218,0.25133660664303886,0.0,synthetic_heuristic,training_data_update,10,1060,retraining,1060,0.008064280119988153
106,2025-11-27 20:47:55.065701,generation,12.711,6494,random,prediction,8.8074,6494,0.5519604086875916,0.33680278062820435,0.4237081293357421,0.02827899147541053,0.0014,selection,10,1000,547,547,547,49,20,709,70,848,547,2808,1588,2053,1191,1000,1000,evaluation,0.0,10,0.5558465465075704,0.25964588392153576,0.3978728564901731,0.08218955178127532,0.2261281915322236,0.0,synthetic_heuristic,training_data_update,10,1070,retraining,1070,0.008086779763243188
107,2025-11-27 20:49:15.013077,generation,10.0731,6574,random,prediction,9.0029,6574,0.5551797747612,0.3384409546852112,0.42418261071831975,0.027513923640414648,0.0014,selection,10,1000,541,541,541,48,20,719,70,857,541,2825,1597,2057,1191,1000,1000,evaluation,0.0,10,0.5869247092678276,0.313530203166097,0.42696969106814553,0.09964539529469414,0.20711210235928512,0.0,synthetic_heuristic,training_data_update,10,1080,retraining,1080,0.008070598532342248
108,2025-11-27 20:50:39.403519,generation,13.6266,6642,random,prediction,9.0049,6642,0.5567843914031982,0.3379097580909729,0.4228617238041795,0.02781910660467978,0.0014,selection,10,1000,527,527,527,48,19,729,70,866,527,2830,1602,2057,1185,1000,1000,evaluation,0.0,10,0.5678665840551188,0.2960265350897662,0.4679293553987603,0.08735013714829981,0.16448464576387584,0.0,synthetic_heuristic,training_data_update,10,1090,retraining,1090,0.008091808446264321
109,2025-11-27 20:52:01.763301,generation,11.8882,6538,random,prediction,8.8932,6538,0.5558717846870422,0.3363899290561676,0.42286029880146764,0.029161915319900537,0.0014,selection,10,1000,514,514,514,46,19,739,70,874,514,2830,1612,2063,1182,1000,1000,evaluation,0.0,10,0.5535873288949977,0.29741694047767725,0.43259281776742037,0.10224902550402566,0.20243192871681923,0.0,synthetic_heuristic,training_data_update,10,1100,retraining,1100,0.008105046952312643
110,2025-11-27 20:53:27.223706,generation,14.3935,6550,random,prediction,8.9061,6550,0.5625548958778381,0.3401762843132019,0.42367327609589994,0.02946748775024361,0.0014,selection,10,1000,507,507,507,46,18,749,70,883,507,2843,1623,2063,1183,1000,1000,evaluation,0.0,10,0.6100118438531283,0.3360083180220772,0.4561038526982036,0.080160470663965,0.17110068172841966,0.0,synthetic_heuristic,training_data_update,10,1110,retraining,1110,0.00811308019601547
111,2025-11-27 20:54:52.391937,generation,13.9996,6560,random,prediction,8.9002,6560,0.5495504140853882,0.33240997791290283,0.4230055822422955,0.02960834514891967,0.0014,selection,10,1000,497,497,497,46,18,759,70,893,497,2850,1636,2066,1180,1000,1000,evaluation,0.0,10,0.5580380449253772,0.2768657980701475,0.4328040075407541,0.08575765141181298,0.19202544571029698,0.0,synthetic_heuristic,training_data_update,10,1120,retraining,1120,0.008114503124462706
