iteration_num,timestamp,step_1_generation_step_name,step_1_generation_duration_seconds,step_1_generation_num_samples,step_1_generation_strategy,step_2_prediction_step_name,step_2_prediction_duration_seconds,step_2_prediction_num_samples,step_2_prediction_best_predicted,step_2_prediction_worst_predicted,step_2_prediction_mean_predicted,step_2_prediction_std_predicted,step_2_prediction_metadata_inference_time_per_graph,step_3_selection_step_name,step_3_selection_num_graphs_selected,step_3_selection_good_graphs_set_size,step_3_selection_good_graphs_description_node_type_counts_Validator,step_3_selection_good_graphs_description_node_type_counts_True_pass,step_3_selection_good_graphs_description_node_type_counts_False_pass,step_3_selection_good_graphs_description_node_type_counts_Split,step_3_selection_good_graphs_description_node_type_counts_Decompose_2,step_3_selection_good_graphs_description_node_type_counts_Decompose_3,step_3_selection_good_graphs_description_node_type_counts_Decompose_4,step_3_selection_good_graphs_description_node_type_counts_Combine_all,step_3_selection_good_graphs_description_node_type_counts_Combine_any,step_3_selection_good_graphs_description_node_type_counts_Solver,step_3_selection_good_graphs_description_node_type_counts_Python_solver,step_3_selection_good_graphs_description_node_type_counts_Explain,step_3_selection_good_graphs_description_node_type_counts_Extract_topic,step_3_selection_good_graphs_description_node_type_counts_START,step_3_selection_good_graphs_description_node_type_counts_END,step_4_evaluation_step_name,step_4_evaluation_duration_seconds,step_4_evaluation_num_samples,step_4_evaluation_best_evaluated,step_4_evaluation_worst_evaluated,step_4_evaluation_mean_evaluated,step_4_evaluation_std_evaluated,step_4_evaluation_rmse_gnn_vs_llm,step_4_evaluation_metadata_evaluation_time_per_graph,step_4_evaluation_metadata_evaluation_method,step_5_training_update_step_name,step_5_training_update_num_training_samples_added,step_5_training_update_total_training_dataset_size,step_6_retraining_step_name,step_6_retraining_training_samples,step_6_retraining_final_loss
54,2025-11-28 11:55:12.881096,generation,12.0154,6683,random,prediction,9.6571,6683,0.43129053711891174,0.29785212874412537,0.38684564238445107,0.043791082513989645,0.0014,selection,10,1000,164,164,164,627,599,223,295,1744,164,1928,3701,1395,1475,1000,1000,evaluation,0.001,10,0.5450988533049821,0.2714702374239053,0.40614369886553525,0.09352271930250994,0.11646720639033052,0.0001,synthetic_heuristic,training_data_update,10,560,retraining,560,0.007446610821144921
55,2025-11-28 11:56:11.827445,generation,13.5658,6577,random,prediction,9.8646,6577,0.43365609645843506,0.3127437233924866,0.3905675716542973,0.04230927781836066,0.0015,selection,10,1000,165,165,165,629,604,225,288,1746,165,1921,3702,1391,1467,1000,1000,evaluation,0.001,10,0.5595962818810818,0.304647467009694,0.45835291896836,0.07924400093470271,0.08108987905073584,0.0001,synthetic_heuristic,training_data_update,10,570,retraining,570,0.007500517358513255
56,2025-11-28 11:57:14.062124,generation,13.4511,6606,random,prediction,9.5983,6606,0.4320988357067108,0.29755228757858276,0.38913175749699347,0.04528926531179085,0.0015,selection,10,1000,165,165,165,631,613,226,279,1749,165,1913,3699,1394,1467,1000,1000,evaluation,0.0,10,0.5741388175277133,0.2921154421302139,0.4730806795592321,0.07500728897533052,0.07504813232367079,0.0,synthetic_heuristic,training_data_update,10,580,retraining,580,0.007498051926236728
57,2025-11-28 11:58:17.607182,generation,13.113,6672,random,prediction,11.4703,6672,0.43122005462646484,0.2804570496082306,0.3851044698164975,0.050605987557141865,0.0017,selection,10,1000,165,165,165,633,622,226,271,1752,165,1909,3693,1393,1470,1000,1000,evaluation,0.0,10,0.5931413835209819,0.3086281898052639,0.45646750259191177,0.08004854299432893,0.08229308571299142,0.0,synthetic_heuristic,training_data_update,10,590,retraining,590,0.0074967408363344305
58,2025-11-28 11:59:16.236798,generation,12.7711,6712,random,prediction,9.6482,6712,0.432491660118103,0.31301334500312805,0.3913905764435983,0.044308340103325,0.0014,selection,10,1000,164,164,164,642,619,232,258,1751,164,1905,3673,1394,1473,1000,1000,evaluation,0.0,10,0.4701043879977639,0.2879771299213899,0.40545791729139313,0.0533462538737704,0.08808863730525546,0.0,synthetic_heuristic,training_data_update,10,600,retraining,600,0.007425983517120282
59,2025-11-28 12:00:20.380420,generation,14.1015,6680,random,prediction,9.3529,6680,0.43284809589385986,0.31053781509399414,0.39104053693527946,0.04350569354042524,0.0014,selection,10,1000,162,162,162,644,627,228,250,1749,162,1880,3670,1403,1486,1000,1000,evaluation,0.001,10,0.5700581047810314,0.3232243339539245,0.452509141067077,0.07957197386731232,0.08284244808641666,0.0001,synthetic_heuristic,training_data_update,10,610,retraining,610,0.0074339474322365935
60,2025-11-28 12:01:26.644494,generation,13.0983,6709,random,prediction,11.0574,6709,0.43423378467559814,0.35057491064071655,0.4038869019396207,0.03178059317087415,0.0016,selection,10,1000,160,160,160,640,647,234,231,1752,160,1898,3622,1412,1455,1000,1000,evaluation,0.0,10,0.5757031953977034,0.28954140444554954,0.3951129979632742,0.0765480647223509,0.1110438350668858,0.0,synthetic_heuristic,training_data_update,10,620,retraining,620,0.007409789341111337
61,2025-11-28 12:02:30.637251,generation,12.8347,6666,random,prediction,9.9424,6666,0.43241897225379944,0.3101271986961365,0.3924568952864582,0.04323946479015898,0.0015,selection,10,1000,162,162,162,645,656,232,221,1754,162,1886,3620,1407,1451,1000,1000,evaluation,0.0,10,0.547225025988227,0.2617203355699416,0.3941889544215404,0.08543537604922889,0.11798241684279837,0.0,synthetic_heuristic,training_data_update,10,630,retraining,630,0.0074201200024357865
62,2025-11-28 12:03:35.692180,generation,11.7027,6571,random,prediction,10.2576,6571,0.4339413046836853,0.32121121883392334,0.39528944026188406,0.0404052582255814,0.0016,selection,10,1000,162,162,162,649,658,233,211,1751,162,1884,3597,1417,1460,1000,1000,evaluation,0.001,10,0.6033151152889702,0.30432172757186804,0.4323406074776524,0.10497017654291783,0.11351799528245017,0.0001,synthetic_heuristic,training_data_update,10,640,retraining,640,0.0074860940920189025
63,2025-11-28 12:04:39.087711,generation,13.1486,6600,random,prediction,10.0022,6600,0.4332543909549713,0.3150620460510254,0.3934399255658641,0.04160520188344292,0.0015,selection,10,1000,160,160,160,654,667,232,199,1752,160,1869,3585,1424,1460,1000,1000,evaluation,0.0,10,0.538289494322417,0.29789904226978237,0.4245383064104164,0.08884085449164522,0.1024477160524037,0.0,synthetic_heuristic,training_data_update,10,650,retraining,650,0.007494642303253596
64,2025-11-28 12:05:46.923587,generation,12.7203,6718,random,prediction,9.5564,6718,0.4326627850532532,0.3063017725944519,0.39036590671407995,0.045299337043128156,0.0014,selection,10,1000,162,162,162,659,671,234,188,1752,162,1863,3575,1430,1459,1000,1000,evaluation,0.0,10,0.5170278105781941,0.3134959924911679,0.41521022545879394,0.05706845165922044,0.08305695982868389,0.0,synthetic_heuristic,training_data_update,10,660,retraining,660,0.007430812078669215
65,2025-11-28 12:06:49.609244,generation,11.5485,6651,random,prediction,9.6133,6651,0.4333825409412384,0.3090397119522095,0.3914536727969583,0.04410762966855954,0.0014,selection,10,1000,162,162,162,671,670,235,178,1754,162,1864,3559,1432,1468,1000,1000,evaluation,0.001,10,0.5273942191435037,0.33080594663939633,0.44409229589327515,0.0565146488237615,0.06468299596154652,0.0001,synthetic_heuristic,training_data_update,10,670,retraining,670,0.007358471526583629
66,2025-11-28 12:07:54.715128,generation,14.5162,6657,random,prediction,10.0481,6657,0.4330318868160248,0.316851943731308,0.39337357278340784,0.04196257516745422,0.0015,selection,10,1000,161,161,161,669,676,237,174,1756,161,1870,3549,1440,1477,1000,1000,evaluation,0.0,10,0.5719442818218399,0.2927725373620432,0.40370304125077217,0.08289014498543626,0.1096063532989521,0.0,synthetic_heuristic,training_data_update,10,680,retraining,680,0.007379837005453951
67,2025-11-28 12:09:00.122205,generation,12.6462,6599,random,prediction,11.3795,6599,0.4323638677597046,0.3115908205509186,0.39191899593715723,0.04289984413512326,0.0017,selection,10,1000,160,160,160,673,674,239,172,1758,160,1890,3529,1443,1482,1000,1000,evaluation,0.0,10,0.5326942105894545,0.09322665905199057,0.3535584292572052,0.1215806865667674,0.17205703769758643,0.0,synthetic_heuristic,training_data_update,10,690,retraining,690,0.0075571129881385445
68,2025-11-28 12:10:04.544917,generation,9.6492,6558,random,prediction,10.0431,6558,0.4333382248878479,0.32324671745300293,0.389662015947964,0.03301435300904384,0.0015,selection,10,1000,164,164,164,669,678,236,170,1753,164,1903,3507,1435,1485,1000,1000,evaluation,0.0,10,0.5732384566376607,0.25409695634903473,0.44597999297550983,0.10602999981650137,0.11001002003578414,0.0,synthetic_heuristic,training_data_update,10,700,retraining,700,0.007543141272451197
69,2025-11-28 12:11:13.659079,generation,13.6286,6675,random,prediction,9.5803,6675,0.43288561701774597,0.3140750229358673,0.3894300953145331,0.040708655447317464,0.0014,selection,10,1000,165,165,165,671,676,235,170,1752,165,1922,3487,1436,1483,1000,1000,evaluation,0.0,10,0.5460105526770802,0.08847079090112409,0.4013192588232495,0.14032048275595432,0.1586298969869029,0.0,synthetic_heuristic,training_data_update,10,710,retraining,710,0.007769345901381801
70,2025-11-28 12:12:17.311382,generation,10.9208,6553,random,prediction,9.3171,6553,0.4328986704349518,0.3119189441204071,0.3916313303584782,0.03849402326111355,0.0014,selection,10,1000,167,167,167,684,669,233,167,1753,167,1949,3458,1440,1483,1000,1000,evaluation,0.0,10,0.4701862791787648,0.08244592288552338,0.3099780386744414,0.11481473293653845,0.2012828691125415,0.0,synthetic_heuristic,training_data_update,10,720,retraining,720,0.007928638367189302
71,2025-11-28 12:13:24.014628,generation,13.3513,6649,random,prediction,9.718,6649,0.43258821964263916,0.31372740864753723,0.3870206585879218,0.0412595094477184,0.0015,selection,10,1000,164,164,164,693,663,231,166,1753,164,1964,3433,1443,1483,1000,1000,evaluation,0.0,10,0.5615140731912109,0.19811104343633062,0.3996520213378171,0.12677961136213584,0.14763520273748892,0.0,synthetic_heuristic,training_data_update,10,730,retraining,730,0.008022238695611285
72,2025-11-28 12:14:29.751783,generation,12.5605,6589,random,prediction,9.3659,6589,0.4330315887928009,0.3153904974460602,0.3878233167900448,0.0405383280109695,0.0014,selection,10,1000,166,166,166,682,671,236,168,1757,166,1984,3434,1445,1492,1000,1000,evaluation,0.0,10,0.5194933772643586,0.1865005430159712,0.38242170506017464,0.12175372738476495,0.15313693422018348,0.0,synthetic_heuristic,training_data_update,10,740,retraining,740,0.008139344767944232
73,2025-11-28 12:15:35.628612,generation,11.5362,6619,random,prediction,10.0022,6619,0.43449199199676514,0.3612174689769745,0.40216283975437805,0.025118637638418772,0.0015,selection,10,1000,162,162,162,668,678,245,179,1770,162,2000,3467,1455,1491,1000,1000,evaluation,0.0,10,0.5539924921999793,0.1957075238194999,0.39222928602632384,0.1051634750907857,0.13401720914179371,0.0,synthetic_heuristic,training_data_update,10,750,retraining,750,0.008193199517826238
74,2025-11-28 12:16:39.051987,generation,10.6176,6640,random,prediction,9.1644,6640,0.43300244212150574,0.3135591149330139,0.39075431584952824,0.03810832389124194,0.0014,selection,10,1000,162,162,162,671,676,245,180,1772,162,2022,3451,1459,1486,1000,1000,evaluation,0.001,10,0.4614492132545513,0.110894824626336,0.34767472816932415,0.10755090818590758,0.16690175246657263,0.0001,synthetic_heuristic,training_data_update,10,760,retraining,760,0.0082096639824541
75,2025-11-28 12:17:49.516539,generation,13.091,6642,random,prediction,10.1738,6642,0.43233615159988403,0.30905404686927795,0.38536941716197887,0.041431384245723825,0.0015,selection,10,1000,159,159,159,673,676,245,180,1774,159,2045,3426,1463,1494,1000,1000,evaluation,0.001,10,0.49916474104279046,0.3211303391091261,0.42228407451048566,0.058023198164171716,0.07859838965402598,0.0001,synthetic_heuristic,training_data_update,10,770,retraining,770,0.008187654203819958
76,2025-11-28 12:19:01.891981,generation,12.5614,6609,random,prediction,9.3849,6609,0.4330395758152008,0.30960896611213684,0.3877626612031671,0.04100413816094642,0.0014,selection,10,1000,161,161,161,667,681,251,176,1775,161,2056,3419,1464,1495,1000,1000,evaluation,0.0,10,0.49750169866914606,0.2273506554453784,0.3777577947257809,0.08741998884622808,0.13098602155492525,0.0,synthetic_heuristic,training_data_update,10,780,retraining,780,0.008188185816965041
77,2025-11-28 12:20:13.628133,generation,13.105,6662,random,prediction,9.2831,6662,0.4329243004322052,0.2931595742702484,0.38579273569229594,0.039795658709783556,0.0014,selection,10,1000,161,161,161,667,681,252,174,1774,161,2073,3397,1472,1499,1000,1000,evaluation,0.0,10,0.5182992880570245,0.22268655312564797,0.36159395402719985,0.10253715823264495,0.1531131443732714,0.0,synthetic_heuristic,training_data_update,10,790,retraining,790,0.008239005157087422
78,2025-11-28 12:21:17.828952,generation,9.1048,6641,random,prediction,9.2343,6641,0.43284302949905396,0.3040534555912018,0.389543600424175,0.03806108669290427,0.0014,selection,10,1000,162,162,162,667,682,252,172,1773,162,2093,3373,1469,1497,1000,1000,evaluation,0.001,10,0.5705626750555988,0.16921912162910838,0.40074195492865083,0.13083265503166389,0.15058733525785464,0.0001,synthetic_heuristic,training_data_update,10,800,retraining,800,0.008353203497827054
79,2025-11-28 12:22:28.859800,generation,10.2564,6714,random,prediction,9.3091,6714,0.4331700801849365,0.29370200634002686,0.3858411391824706,0.04298082120835177,0.0014,selection,10,1000,161,161,161,662,689,246,183,1780,161,2128,3366,1451,1480,1000,1000,evaluation,0.0,10,0.5511807122337795,0.26919051846051273,0.39290353650661713,0.10343371929974131,0.1322430325535778,0.0,synthetic_heuristic,training_data_update,10,810,retraining,810,0.008363610919978883
80,2025-11-28 12:23:44.348915,generation,15.2882,6594,random,prediction,9.3789,6594,0.43243956565856934,0.33499494194984436,0.3914599689319707,0.03360194545105745,0.0014,selection,10,1000,162,162,162,659,694,243,184,1780,162,2143,3352,1447,1487,1000,1000,evaluation,0.0,10,0.5497364717216118,0.10715573455372013,0.36213129446418696,0.15623880457063524,0.1929207555527384,0.0,synthetic_heuristic,training_data_update,10,820,retraining,820,0.008576653743299042
81,2025-11-28 12:25:01.851900,generation,13.829,6692,random,prediction,10.6235,6692,0.43316885828971863,0.3159584105014801,0.3874679682180686,0.03793446611470908,0.0016,selection,10,1000,160,160,160,666,679,244,185,1774,160,2161,3321,1462,1488,1000,1000,evaluation,0.001,10,0.5135526733307645,0.1699638914585903,0.3545835580864993,0.09906864601377874,0.15616593891519476,0.0001,synthetic_heuristic,training_data_update,10,830,retraining,830,0.008575442381741771
82,2025-11-28 12:26:17.668182,generation,13.2147,6665,random,prediction,11.1392,6665,0.43263140320777893,0.31264355778694153,0.38677412478975665,0.04086721614462569,0.0017,selection,10,1000,157,157,157,666,679,246,187,1778,157,2188,3302,1469,1488,1000,1000,evaluation,0.0,10,0.5568880695395455,0.10068644001670632,0.36263687235123276,0.13170939914196464,0.1733235154057512,0.0,synthetic_heuristic,training_data_update,10,840,retraining,840,0.008731633921464284
83,2025-11-28 12:27:29.344451,generation,11.594,6620,random,prediction,9.4038,6620,0.4329886734485626,0.31043195724487305,0.3896263813684354,0.04059661836601958,0.0014,selection,10,1000,160,160,160,663,685,244,187,1779,160,2214,3282,1455,1490,1000,1000,evaluation,0.0,10,0.4488451417830197,0.17628218802621776,0.32452981986766477,0.0678299656318761,0.16532840443093064,0.0,synthetic_heuristic,training_data_update,10,850,retraining,850,0.008714688615325619
84,2025-11-28 12:28:41.778129,generation,12.9417,6602,random,prediction,9.2732,6602,0.4321644604206085,0.31745272874832153,0.3900101170625444,0.03702533267157639,0.0014,selection,10,1000,159,159,159,660,687,246,188,1781,159,2242,3260,1459,1489,1000,1000,evaluation,0.0,10,0.4262648603167758,0.21932934946632837,0.32304289333816266,0.06634978754683622,0.1660887108259014,0.0,synthetic_heuristic,training_data_update,10,860,retraining,860,0.00868668942603954
85,2025-11-28 12:29:55.160837,generation,12.9065,6622,random,prediction,9.2153,6622,0.43206483125686646,0.31625235080718994,0.3906815764281873,0.03350904512995825,0.0014,selection,10,1000,159,159,159,661,685,247,187,1780,159,2262,3237,1459,1491,1000,1000,evaluation,0.001,10,0.5266693004998318,0.19030654574839045,0.3701552194977925,0.10059602496243583,0.1455184990842827,0.0001,synthetic_heuristic,training_data_update,10,870,retraining,870,0.008675214928714023
86,2025-11-28 12:31:11.916138,generation,12.9666,6676,random,prediction,9.5755,6676,0.43219029903411865,0.31973031163215637,0.39304923014843657,0.03438744253560995,0.0014,selection,10,1000,157,157,157,654,694,247,188,1783,157,2284,3219,1456,1486,1000,1000,evaluation,0.001,10,0.5025044784691333,0.10200555491050577,0.3599035777260092,0.10899768432284807,0.15873733384790492,0.0001,synthetic_heuristic,training_data_update,10,880,retraining,880,0.008741634847088293
87,2025-11-28 12:32:25.297888,generation,12.1515,6669,random,prediction,9.4886,6669,0.4334821105003357,0.3087098300457001,0.3907735082927646,0.03593698642883438,0.0014,selection,10,1000,161,161,161,651,678,258,183,1770,161,2304,3182,1472,1488,1000,1000,evaluation,0.0,10,0.5702100429296864,0.16453079310248037,0.4072482518624986,0.1294576785865769,0.14625577142721297,0.0,synthetic_heuristic,training_data_update,10,890,retraining,890,0.00880392798839995
88,2025-11-28 12:33:38.194230,generation,10.5209,6687,random,prediction,9.4666,6687,0.43253543972969055,0.31139159202575684,0.39101165021430295,0.03592553529782695,0.0014,selection,10,1000,162,162,162,656,682,249,183,1770,162,2328,3151,1476,1493,1000,1000,evaluation,0.0,10,0.585376031036337,0.15678137376885729,0.3684718970563881,0.12814719191660257,0.16679319347163635,0.0,synthetic_heuristic,training_data_update,10,900,retraining,900,0.008898398851354917
89,2025-11-28 12:34:52.502502,generation,12.734,6575,random,prediction,9.2762,6575,0.43315938115119934,0.31658074259757996,0.3917375000212129,0.03599456907924615,0.0014,selection,10,1000,161,161,161,656,691,242,186,1775,161,2364,3122,1475,1488,1000,1000,evaluation,0.0,10,0.5704274486276868,0.2319176924820566,0.37001694288216164,0.10462417880406777,0.14835573521406675,0.0,synthetic_heuristic,training_data_update,10,910,retraining,910,0.00892386677992213
90,2025-11-28 12:36:07.332380,generation,12.6442,6696,random,prediction,9.2891,6696,0.4333268404006958,0.31557756662368774,0.39229339771106253,0.03602838920737764,0.0014,selection,10,1000,161,161,161,667,693,226,185,1771,161,2366,3094,1479,1492,1000,1000,evaluation,0.0,10,0.5341290293169387,0.12711084467659034,0.4369283689611535,0.1172486101358256,0.12333635326023144,0.0,synthetic_heuristic,training_data_update,10,920,retraining,920,0.00904102878564078
91,2025-11-28 12:37:22.872397,generation,11.974,6595,random,prediction,9.2323,6595,0.4328760802745819,0.3187236487865448,0.39261040133088715,0.03414330419707866,0.0014,selection,10,1000,161,161,161,671,701,213,185,1770,161,2382,3063,1482,1491,1000,1000,evaluation,0.0,10,0.5626766795596609,0.28448718324615874,0.3966337537406658,0.09467004726611013,0.12302386407696453,0.0,synthetic_heuristic,training_data_update,10,930,retraining,930,0.009029277209793367
92,2025-11-28 12:38:40.462854,generation,13.6296,6630,random,prediction,9.2363,6630,0.43281397223472595,0.3210885226726532,0.3926609380392647,0.03255831480795145,0.0014,selection,10,1000,162,162,162,676,709,201,185,1771,162,2404,3033,1487,1496,1000,1000,evaluation,0.0,10,0.5531101936725205,0.27973298598996815,0.4167216782005093,0.07889404111282275,0.09820302268346229,0.0,synthetic_heuristic,training_data_update,10,940,retraining,940,0.0090367319954044
93,2025-11-28 12:39:56.201341,generation,12.3001,6556,random,prediction,9.1525,6556,0.4329339563846588,0.3239148259162903,0.3936101098688657,0.03281330383210642,0.0014,selection,10,1000,167,167,167,682,714,190,180,1766,167,2417,2999,1488,1486,1000,1000,evaluation,0.0,10,0.5457272459264713,0.30339477469493986,0.442227568218304,0.06917362796334,0.07662954643426796,0.0,synthetic_heuristic,training_data_update,10,950,retraining,950,0.00902306114862624
94,2025-11-28 12:41:12.663984,generation,12.1176,6621,random,prediction,9.1904,6621,0.43321120738983154,0.32049745321273804,0.39427804821316453,0.03217969781609514,0.0014,selection,10,1000,157,157,157,683,719,190,180,1772,157,2443,2965,1486,1488,1000,1000,evaluation,0.0,10,0.4760607744896887,0.1491536702603996,0.3343595034256925,0.08559598552190596,0.16457447605868275,0.0,synthetic_heuristic,training_data_update,10,960,retraining,960,0.0090268571395427
95,2025-11-28 12:42:29.131481,generation,11.8254,6546,random,prediction,9.1804,6546,0.43254613876342773,0.31117165088653564,0.3921770055770073,0.0329231714891324,0.0014,selection,10,1000,156,156,156,690,722,189,172,1773,156,2466,2925,1491,1492,1000,1000,evaluation,0.001,10,0.5567923054431011,0.21598900667772503,0.40940857088239707,0.11060958225560635,0.1285207640553246,0.0001,synthetic_heuristic,training_data_update,10,970,retraining,970,0.009071212843751784
96,2025-11-28 12:43:47.219647,generation,12.5864,6572,random,prediction,9.2662,6572,0.43339911103248596,0.3051052987575531,0.3903306546103497,0.0387911997031283,0.0014,selection,10,1000,162,162,162,694,739,190,152,1775,162,2473,2895,1484,1498,1000,1000,evaluation,0.0,10,0.5539961913664646,0.2852897264210423,0.42937272728681786,0.08496892159500506,0.0963756495690861,0.0,synthetic_heuristic,training_data_update,10,980,retraining,980,0.009053709435903905
97,2025-11-28 12:45:07.359362,generation,13.856,6577,random,prediction,9.0986,6577,0.4320218563079834,0.31336644291877747,0.3947478176767347,0.0325421001616516,0.0014,selection,10,1000,161,161,161,696,749,189,141,1775,161,2493,2850,1489,1504,1000,1000,evaluation,0.0,10,0.5623506484359384,0.10734347051981852,0.3978254199675594,0.15790956050733423,0.17569528983850624,0.0,synthetic_heuristic,training_data_update,10,990,retraining,990,0.009227521019526804
98,2025-11-28 12:46:26.029928,generation,12.1974,6589,random,prediction,9.2622,6589,0.4327029585838318,0.3121245503425598,0.3932370065937167,0.03346730284389138,0.0014,selection,10,1000,161,161,161,703,749,187,139,1778,161,2513,2830,1492,1508,1000,1000,evaluation,0.0,10,0.522588776017797,0.2612185152714972,0.3855571596316095,0.07979342032027369,0.1197422237782107,0.0,synthetic_heuristic,training_data_update,10,1000,retraining,1000,0.009184308540076017
99,2025-11-28 12:47:46.607709,generation,13.4431,6636,random,prediction,9.1595,6636,0.4333268404006958,0.32841870188713074,0.3936260493271246,0.03141791061424649,0.0014,selection,10,1000,155,155,155,698,751,191,140,1780,155,2524,2817,1492,1505,1000,1000,evaluation,0.001,10,0.549571463984083,0.2582018171877335,0.43072907209284034,0.0973933761359361,0.10691014071631483,0.0001,synthetic_heuristic,training_data_update,10,1010,retraining,1010,0.009200868501078964
100,2025-11-28 12:49:06.614782,generation,11.9241,6609,random,prediction,9.2253,6609,0.4330931007862091,0.31051504611968994,0.39068507621049847,0.03701027643068718,0.0014,selection,10,1000,156,156,156,699,753,188,138,1778,156,2539,2793,1494,1509,1000,1000,evaluation,0.0,10,0.5633771923031314,0.10885180024504562,0.4493712576941265,0.13795668386597934,0.13834611790858906,0.0,synthetic_heuristic,training_data_update,10,1020,retraining,1020,0.00933354332604829
101,2025-11-28 12:50:29.078204,generation,13.8909,6600,random,prediction,9.2801,6600,0.43304964900016785,0.32646444439888,0.3935735080007351,0.031230194690125147,0.0014,selection,10,1000,155,155,155,702,748,187,142,1779,155,2564,2775,1497,1510,1000,1000,evaluation,0.0,10,0.5900838276475282,0.24288537709097932,0.37157666244207094,0.10361203347828137,0.12361677946849056,0.0,synthetic_heuristic,training_data_update,10,1030,retraining,1030,0.009344274254099836
102,2025-11-28 12:51:50.675026,generation,12.8158,6674,random,prediction,9.2961,6674,0.4317227602005005,0.3023917078971863,0.3845124895839874,0.039455940806998234,0.0014,selection,10,1000,153,153,153,706,748,184,144,1782,153,2578,2764,1506,1514,1000,1000,evaluation,0.001,10,0.5097136624988403,0.17744174923132816,0.3859185728952738,0.11998168260537276,0.13119849029540734,0.0001,synthetic_heuristic,training_data_update,10,1040,retraining,1040,0.00940645971836952
103,2025-11-28 12:53:12.859196,generation,12.9025,6673,random,prediction,9.3719,6673,0.4329903721809387,0.32262253761291504,0.3963497952866122,0.03222575151637478,0.0014,selection,10,1000,154,154,154,709,742,185,145,1781,154,2612,2733,1498,1511,1000,1000,evaluation,0.0,10,0.5542569034066884,0.18362792483719176,0.3871687976536304,0.12000690509345621,0.13072083715598848,0.0,synthetic_heuristic,training_data_update,10,1050,retraining,1050,0.009445184266106004
104,2025-11-28 12:54:37.537739,generation,13.6705,6577,random,prediction,9.2103,6577,0.43385049700737,0.32702574133872986,0.3901369469776983,0.03357509208362052,0.0014,selection,10,1000,152,152,152,701,739,182,158,1780,152,2623,2739,1514,1557,1000,1000,evaluation,0.0,10,0.5873801717803109,0.2817039101339899,0.4141010456888708,0.09876706700507787,0.10185675470277064,0.0,synthetic_heuristic,training_data_update,10,1060,retraining,1060,0.009484046346174096
105,2025-11-28 12:55:57.896825,generation,9.6782,6615,random,prediction,9.4118,6615,0.43396133184432983,0.3140081763267517,0.3892448669478286,0.03636134340171318,0.0014,selection,10,1000,158,158,158,706,737,179,151,1773,158,2661,2682,1532,1559,1000,1000,evaluation,0.0,10,0.5415053678893043,0.0844782831497739,0.278006067232567,0.15583695898958255,0.22406160538831654,0.0,synthetic_heuristic,training_data_update,10,1070,retraining,1070,0.009707090591959585
106,2025-11-28 12:57:24.468210,generation,14.1731,6661,random,prediction,9.1914,6661,0.4334644079208374,0.32072877883911133,0.39364274257547666,0.03320134073044379,0.0014,selection,10,1000,158,158,158,706,737,178,153,1774,158,2682,2666,1529,1560,1000,1000,evaluation,0.0,10,0.5222527965075704,0.15250980053342905,0.3364818678051382,0.1008776748109601,0.1438259013297298,0.0,synthetic_heuristic,training_data_update,10,1080,retraining,1080,0.009731229774102016
107,2025-11-28 12:58:51.044628,generation,13.3912,6520,random,prediction,9.2791,6520,0.43354254961013794,0.3228582441806793,0.3913751672976222,0.03554395358026772,0.0014,selection,10,1000,158,158,158,707,737,180,150,1774,158,2700,2644,1543,1556,1000,1000,evaluation,0.001,10,0.5756821057175316,0.10380798094387474,0.35556052098170954,0.15139728920774628,0.1711204631271637,0.0001,synthetic_heuristic,training_data_update,10,1090,retraining,1090,0.009840473419038254
108,2025-11-28 13:00:17.518367,generation,14.2579,6588,random,prediction,9.1525,6588,0.4327840507030487,0.32010018825531006,0.39073616320082977,0.03444519500291541,0.0014,selection,10,1000,158,158,158,706,736,182,151,1775,158,2721,2629,1542,1563,1000,1000,evaluation,0.0,10,0.5855128693937118,0.16860388638963503,0.40308134394322115,0.13744104205520197,0.1411707072314824,0.0,synthetic_heuristic,training_data_update,10,1100,retraining,1100,0.009934314540164036
109,2025-11-28 13:01:41.013071,generation,10.5359,6560,random,prediction,9.2582,6560,0.4331068694591522,0.3300125002861023,0.39025926854824877,0.03411401770262666,0.0014,selection,10,1000,159,159,159,704,740,179,154,1777,159,2746,2613,1547,1566,1000,1000,evaluation,0.0,10,0.5234172642937454,0.22633829455848598,0.3526484077695645,0.08861639767773208,0.12118968208263596,0.0,synthetic_heuristic,training_data_update,10,1110,retraining,1110,0.009895179385470377
110,2025-11-28 13:03:07.769053,generation,13.6037,6647,random,prediction,9.2592,6647,0.4331779181957245,0.31665652990341187,0.38929974613143786,0.03707728760039308,0.0014,selection,10,1000,159,159,159,705,738,177,153,1773,159,2760,2587,1534,1566,1000,1000,evaluation,0.0,10,0.5267308444138612,0.16489720691096604,0.3870803936957222,0.09490424453429004,0.10645925219230873,0.0,synthetic_heuristic,training_data_update,10,1120,retraining,1120,0.009927121217229537
111,2025-11-28 13:04:35.108623,generation,14.1044,6603,random,prediction,9.1724,6603,0.43341684341430664,0.3279850482940674,0.39424178369403085,0.03262824130007926,0.0014,selection,10,1000,158,158,158,714,733,175,155,1777,158,2783,2572,1543,1567,1000,1000,evaluation,0.0,10,0.527242197174512,0.2721879431318759,0.39546126779133944,0.06948844000477701,0.08010687597497665,0.0,synthetic_heuristic,training_data_update,10,1130,retraining,1130,0.009905175802058878
